OBJECTID,COD_ID,NOME,BARR,SUB,PAC_INI,TEN_NOM,TEN_OPE,ATIP,RECONFIG,DIST,UNI_TR_AT,ENE_01,ENE_02,ENE_03,ENE_04,ENE_05,ENE_06,ENE_07,ENE_08,ENE_09,ENE_10,ENE_11,ENE_12,PERD_A3a,PERD_A4,PERD_B,PERD_MED,PERD_A3a_B,PERD_A4_B,PERD_B_A3a,PERD_B_A4,PNTMT_01,PNTMT_02,PNTMT_03,PNTMT_04,PNTMT_05,PNTMT_06,PNTMT_07,PNTMT_08,PNTMT_09,PNTMT_10,PNTMT_11,PNTMT_12,PNTBT_01,PNTBT_02,PNTBT_03,PNTBT_04,PNTBT_05,PNTBT_06,PNTBT_07,PNTBT_08,PNTBT_09,PNTBT_10,PNTBT_11,PNTBT_12,DESCR,PERD_A3aA4,PERD_A4A3a
"2026",SMA0105,SMA  0105,DSMA-IB-B12-BRRIGD,DSMA,01348-51422B58B4CA,"49",1.045,"0","0","390",DSMA-EQ-TR1,4942110.827293,4554949.615287,5037171.294391,4307692.545203,4690729.913992,4508300.349752,4747579.123277,4977753.522762,4762585.901282,4429213.841145,4617735.349397,4615405.079564,0,793180.5165,650926.3813,135065.3007,0,785359.3727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343562.9855,296879.6964,351326.4291,269748.83,326978.8022,297726.1323,336894.4496,337047.7162,323782.6533,270315.5112,301696.6612,304502.0334, ,0,0
"2027",SMA0106,SMA  0106,DSMA-IB-B12-BRRIGD,DSMA,04848-51422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR2,3811031.39,3492848.175,4006030.96,3430919.901,3703721.024,3578356.485,3733663.405,3960725.139,3903968.534,3355080.38,3856883.573,3931429.217,0,976249.5366,476904.9044,106850.4708,0,590865.8801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297543.8179,255522.711,313811.7083,224232.4355,288081.6883,264105.4828,293669.4023,299206.2145,292580.8818,225394.964,261047.0031,283804.6213, ,0,0
"2028",SMA0107,SMA  0107,DSMA-IB-B12-BRRIGD,DSMA,00748-51422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR1,4623979.704,4638359.136,4858941.532,4156757.33,4522991.282,4620706.93,4619532.634,4340131.638,4887345.169,4557265.264,4390339.751,4865182.366,0,1367554.57,481060.8447,114541.0649,0,612340.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361690.6503,340044.5378,381272.3392,277511.0759,352765.7606,342251.3622,364750.9183,328731.0147,369636.1152,308182.4976,300760.615,352349.6057, ,0,0
"2029",SMA0108,SMA  0108,DSMA-IB-B12-BRRIGD,DSMA,025480-1422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR1,4469449.383,4027131.796,4487707.79,3848458.343,4084688.751,3862564.072,4201697.763,4194158.103,3981869.478,3853639.998,4141228.89,4133019.282,0,805801.5214,799827.4031,145631.5705,0,694471.8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347742.5361,293927.86,350810.2566,250637.3643,317857.8455,284123.9824,330341.0337,316863.7156,296940.0068,260461.5832,282624.524,298147.9706, ,0,0
"2030",SMA0109,SMA  0109,DSMA-IB-B12-BRRIGD,DSMA,019480-1422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR1,6188567.859,5943618.437,6505625.091,5453700.097,6051233.472,5877440.038,5885327.844,5996944.409,5832606.089,5707219.86,5694682.275,6224412.606,0,1783680.419,690391.6911,131868.755,0,731708.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482910.9705,435007.4811,508784.7411,359835.4283,471392.7404,434616.9114,464852.2646,456081.8341,451269.7885,404550.818,405851.1893,460214.1551, ,0,0
"2031",SMA0110,SMA  0110,DSMA-IB-B12-BRRIGD,DSMA,060480-1422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR2,5001975.488975,4373093.719371,5107740.765016,4311836.594662,4629256.465028,4703104.720789,4712169.515442,4918540.213633,4714617.245047,4651153.6391,4574096.369712,4331733.13661,0,631277.9221,586425.3938,166648.7239,0,818544.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354145.7799,290571.052,360725.7892,270936.298,331070.3719,322251.9948,347261.9131,341380.0048,400031.8041,284040.3777,339505.9821,298276.898, ,0,0
"2032",SMA0111,SMA  0111,DSMA-IB-B12-BRRIGD,DSMA,01948-51422B58B4CA,"49",1.05,"0","0","390",DSMA-EQ-TR1,2060734.148,1785614.662,2074009.171,1809098.512,1924670.051,1845907.199,1961067.182,2081871.108,2063558.579,1896766.024,1978671.995,2075397.099,0,60936.78703,543220.6084,86972.19854,0,490228.7607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160867.1696,130579.0775,162451.294,124786.6246,150670.4914,136967.121,154686.6767,158529.1634,157292.145,131005.4336,141715.5623,152474.6753, ,0,0
"2033",SMNO-EQ-TR7,SMNO-EQ-TR7,SMNO-IB-B12-BRRIGD,SMNO,01248013572B58C2BM,"49",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2034",SMNO-EQ-TR8,SMNO-EQ-TR8,SMNO-IB-B12-BRRIGD,SMNO,05548013412B58C2BM,"49",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2035",SND0100,SND  0100,DSND-IB-B12-BRRIGD,DSND,06048-51422B58DAFA,"49",1.05,"1","0","390",DSND-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2036",SND0101,SND  0101,DSND-IB-B12-BRRIGD,DSND,007480-1422B58DAFA,"49",1.05,"1","0","390",DSND-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2037",SND0102,SND  0102,DSND-IB-B12-BRRIGD,DSND,02548-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR1,2988253.506,2832332.126,3014563.661,2455750.791,2727637.171,2700115.162,2729731.779,2624129.467,2661854.755,2577812.604,2740625.371,2569038.594,0,641522.9541,386414.2661,63325.78002,0,453490.8118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233556.3422,207594.3112,236524.8222,165071.1548,212829.0799,194832.3639,216285.2182,199064.0344,209601.5677,176494.5886,194024.1435,186875.0707, ,0,0
"2038",SND0103,SND  0103,DSND-IB-B12-BRRIGD,DSND,013480-1422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR1,2044181.139,1744895.4,1971070.428,1793903.124,1818572.963,1846424.333,1875107.021,1915777.503,1811481.065,1813367.61,1831507.41,1876994.916,0,97657.53534,332456.8741,93494.67798,0,431478.1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163202.5313,132833.8925,158451.1363,171265.7418,149103.6337,145664.8753,158478.0729,152178.4377,160597.6406,143464.8713,160387.5297,147253.0644, ,0,0
"2039",SND0104,SND  0104,DSND-IB-B12-BRRIGD,DSND,04248-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR2,2605180.844,2283917.395,2539510.209,2157491.142,2470166.79,2220317.51,2213926.014,2380109.574,2333241.128,2357089.31,2393201.759,2390169.689,0,124065.5093,585392.8093,58923.64606,0,662172.3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202657.3907,166644.5566,198338.7187,139388.6871,192335.3598,162483.2694,172681.2936,178761.9393,171481.3857,156849.6366,159525.0026,171783.1134, ,0,0
"2040",SND0105,SND  0105,DSND-IB-B12-BRRIGD,DSND,05448-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR2,1434494.643,1245878.772,1413055.453,1157608.931,1254663.072,1203134.512,1181900.614,1186565.502,1108897.903,1283721.3,1298318.38,1348130.884,0,54131.89899,145956.8648,39292.40513,0,488911.2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113423.1741,92402.0723,111936.9448,88754.7288,99455.17431,91104.6975,76352.41594,90200.82254,85336.99431,95128.2377,102696.2178,102310.098, ,0,0
"2041",SND0106,SND  0106,DSND-IB-B12-BRRIGD,DSND,019480-1422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR1,2127922.538,1899823.513,2151276.354,1808675.738,1919591.683,1858929.517,1891508.977,1969190.786,1706727.584,1759671.421,1743986.239,1736582.644,0,145637.9592,388274.439,93410.19143,0,477601.7992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168318.5212,140770.9999,170080.3887,131934.5367,150695.5801,140383.2559,151429.52,150828.5682,136323.691,129308.8186,142280.5478,127508.6856, ,0,0
"2042",SND0107,SND  0107,DSND-IB-B12-BRRIGD,DSND,01348-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR1,1968247.021,1875672.742,1977919.133,1678314.347,1944759.791,1795958.359,1784356.421,1962055.538,1822750.747,1878910.175,1836773.135,1979249.661,0,91285.38055,253649.7727,74246.87623,0,486507.7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156288.1889,139620.0546,157145.3302,131834.5153,154582.8718,147430.6408,158824.5397,160922.0788,182074.3408,164740.0807,188488.6361,166696.6794, ,0,0
"2043",SND0108,SND  0108,DSND-IB-B12-BRRIGD,DSND,01948-51422B58DAFA,"49",1.045,"0","0","390",DSND-EQ-TR1,374266.966,293383.5124,336184.9161,277223.8865,293750.7366,264710.1208,253369.9659,270069.0261,205721.2637,278351.6539,422100.2459,305660.5694,0,2740.860102,68517.0137,10941.5363,0,102503.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29169.76875,21446.1231,26295.3013,17833.55564,22805.43255,19492.22197,19863.61178,20365.09524,15308.42807,18623.94659,28355.63609,22025.83491, ,0,0
"2044",SND0109,SND  0109,DSND-IB-B12-BRRIGD,DSND,042480-1422B58DAFA,"49",1.045,"0","0","390",DSND-EQ-TR2,2088047.237,1914781.331,2069720.889,1810025.196,1940690.042,1785740.212,1859169.514,1851440.208,1778095.377,1861242.75,2167197.84,1931485.975,0,87297.61611,377068.4744,64920.44251,0,609050.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163657.7453,140760.8734,162677.5278,122454.6372,151585.3683,132672.2719,147092.3678,140428.1523,135369.8828,126171.6501,148744.5982,139988.0366, ,0,0
"2045",SND0110,SND  0110,DSND-IB-B12-BRRIGD,DSND,04848-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR2,3588753.392,3312991.428,3461748.369,2900019.695,3215545.217,3010404.656,3124871.328,2785448.793,2662918.677,3320589.391,3397532.492,3669252.621,0,266466.1515,586453.6458,29421.06701,0,331111.7822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287143.4352,246347.6534,265890.0517,290530.2027,265129.1535,238222.4993,294338.5572,218361.4853,274279.771,316930.8991,470703.8135,353295.7404, ,0,0
"2046",SND0111,SND  0111,DSND-IB-B12-BRRIGD,DSND,048480-1422B58DAFA,"49",1.045,"0","0","390",DSND-EQ-TR2,4235662.879,3871234.536,4172607.218,3462927.914,3944191.009,3644091.931,3737772.865,4116934.774,4115773.976,4025046.917,3975358.726,3991466.247,0,549763.14,800423.425,119286.2445,0,843947.1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331203.5977,283921.9508,327388.9741,232160.1052,308052.7389,270273.7622,295513.0908,312468.8,312931.081,273168.93,273923.3438,289901.4668, ,0,0
"2047",SND0112,SND  0112,DSND-IB-B12-BRRIGD,DSND,054480-1422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR2,1959189.048,1783113.577,1957484.357,1650569.23,1776913.578,1747240.393,1874419.816,1887432.918,1909972.725,1921486.409,1962200.245,1803163.293,0,127367.4632,323972.2908,71847.61464,0,502507.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154267.6335,132751.5599,154909.0479,126220.724,141085.1516,132638.0228,150680.754,144812.0349,154154.5334,140689.528,152468.3364,137971.1217, ,0,0
"2048",SND0113,SND  0113,DSND-IB-B12-BRRIGD,DSND,025480-1422B58DAFA,"49",1.045,"0","0","390",DSND-EQ-TR1,2811503.478,2484726.937,2726766.099,2368380.502,2498366.751,2408089.419,2459807.502,2546919.809,2503914.236,2595695.972,2819926.708,2777381.863,0,264077.8612,437394.8585,95596.22735,0,706119.8365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220807.1981,182701.2908,214715.446,164631.8594,195822.7908,179515.6068,195819.1033,194080.6158,194084.4279,178624.6507,200683.1265,202975.9048, ,0,0
"2049",SND0114,SND  0114,DSND-IB-B12-BRRIGD,DSND,060480-1422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR2,949771.0339,880679.9086,963855.1076,840515.6328,956870.3721,899380.5341,924074.6807,936487.3779,879569.1549,934791.6064,929425.9448,930067.2629,0,8613.899022,203376.2863,27739.38197,0,295090.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74565.83845,64808.0667,75965.11797,59053.31809,75356.05221,67481.05972,74143.88689,71619.92247,68552.98223,64919.48399,66787.22915,68559.45118, ,0,0
"2050",SND0115,SND  0115,DSND-IB-B12-BRRIGD,DSND,00748-51422B58DAFA,"49",1.05,"0","0","390",DSND-EQ-TR1,2144743.965,1944975.249,2151685.635,1751919.107,1897371.299,1905430.273,1927428.972,2019287.054,1935893.002,1954441.328,2154528.698,2078886.134,0,149157.5352,333221.5479,60054.57898,0,628165.5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167922.4047,143088.0437,169134.1464,119619.3652,148458.7185,141393.668,152934.4066,152940.6872,146743.0359,133537.058,148681.8126,151102.8729, ,0,0
"2051",SOC0101,SOC  0101,"0",DSOC,-1942000331AE6909BA,"49",1.05,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2052",SOC0102,SOC  0102,"0",DSOC,-1042000331AE6909BA,"49",1.05,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2053",SOC0103,SOC  0103,"0",DSOC,-1642000331AE6909BA,"49",1.05,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2054",SOC0104,SOC  0104,"0",DSOC,0-742000331AE6909BA,"49",1.05,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2055",SOC0105,SOC  0105,"0",DSOC,-1342000331AE6909BA,"49",1.05,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2056",SREP-EQ-TR2,SREP-EQ-TR2,SREP-IB-BR2-BRFLE2,SREP,352FBD4B8310B87CA152,"49",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2057",SRTA-EQ-TR1,SRTA-EQ-TR1,SRTA-IB-BR1-BRFLE2,SRTA,7772C3DE2C4B8E810AF9,"49",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2058",SSJO-EQ-TR1,SSJO-EQ-TR1,SSJO-IB-B12-BRFLEX,SSJO,13439005102B58C75M,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2059",SSJO-EQ-TR2,SSJO-EQ-TR2,SSJO-IB-B12-BRFLEX,SSJO,04939005122B58C75M,"27",1,"1","0","390", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2060",SUM0100,SUM  0100,DSUM-IB-BR2-BRRIGD,DSUM,060480-1422B58BE6A,"49",1.05,"1","0","390",DSUM-EQ-TR4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2061",SUM0102,SUM  0102,DSUM-IB-BR2-BRRIGD,DSUM,054480-1422B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR4,2440892.188,2267254.085,2510217.568,2036902.226,2242085.957,2169868.185,2283715.133,2471784.843,2556930.984,2408924.974,2551826.99,2140760.049,0,381672.7178,175656.325,85686.77746,0,707874.4737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190970.4278,166363.1227,196994.4599,135906.5767,174816.6032,160764.4151,180191.2386,187192.644,193352.1311,162575.9783,173953.4822,154999.8842, ,0,0
"2062",SUM0103,SUM  0103,DSUM-IB-BR2-BRRIGD,DSUM,025480-1422B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR3,2498079.759,2329236.674,2591089.92,2132831.791,2321999.181,2114484.529,2203867.324,2248616.172,2490496.326,2412404.856,2456810.448,2215740.051,0,172740.6434,218446.2134,118757.6248,0,851232.5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197246.4382,172557.7727,204963.2103,153654.5877,182821.1247,158962.5364,176429.8755,171862.5227,195256.7399,166340.0282,173310.5964,161809.9099, ,0,0
"2063",SUM0104,SUM  0104,DSUM-IB-BR2-BRRIGD,DSUM,019480-1422B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR3,2999741.519,2668272.023,3055752.001,2443064.489,2732066.14,2466974.902,2424325.878,2451859.265,2831559.204,2800604.145,2803966.448,3018642.512,0,280399.7953,243222.0548,95894.23573,0,943432.4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236827.3141,197735.4804,241641.1906,177105.2623,215213.6504,185640.0897,194245.2877,187558.3377,222747.5145,193806.4572,198827.1291,220935.4935, ,0,0
"2064",SUM0105,SUM  0105,DSUM-IB-BR2-BRRIGD,DSUM,048480-1422B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR4,3393930.4,2733962.977,3134731.37,2698898.364,2947009.096,2663158.765,2611648.421,2758594.458,2895292.043,2876448.908,2783076.693,2933649.597,0,202658.8304,388975.481,110458.9552,0,988115.9827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267351.1494,202080.0388,247460.9473,190644.1918,231441.0284,199481.494,208270.6474,210326.2268,224890.6064,197266.0406,194598.3039,213720.0292, ,0,0
"2065",SUM0106,SUM  0106,DSUM-IB-BR2-BRRIGD,DSUM,-38510-8082B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR2,2577915.168,2265960.549,2598003.568,2084573.916,2341116.392,2165701.706,2125745.821,2090482.607,2387622.536,2401356.6,2348815.172,2524724.236,0,159521.0723,237973.8435,71074.84467,0,885581.0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202711.573,167096.9762,204776.3249,145054.0101,183506.3761,161720.4247,169086.6971,159094.5922,184157.588,164014.1034,163228.7189,183595.687, ,0,0
"2066",SUM0107,SUM  0107,DSUM-IB-BR2-BRRIGD,DSUM,013480-1422B58BE6A,"49",1.045,"0","0","390",DSUM-EQ-TR3,303580.5074,239496.9596,265357.7419,209076.2385,244220.2534,209439.4666,215631.2009,224653.9782,250114.3074,413114.8653,404283.6145,439445.0989,0,717.482772,29019.06738,5290.938849,0,129044.3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23780.87324,17551.87336,20846.72055,14075.67901,19064.30514,15524.68045,17068.40656,17029.72239,18998.9788,27968.44838,27724.77495,31831.38715, ,0,0
"2067",SUM0108,SUM  0108,DSUM-IB-BR2-BRRIGD,DSUM,-46510-8082B58BE6A,"49",1.05,"0","0","390",DSUM-EQ-TR2,1768460.954,1675673.816,1917860.254,1608974.647,1712951.194,1533820.631,1627691.527,1542263.524,1731679.469,1920969.634,1849980.896,1946450.788,0,52977.97227,262964.9958,47702.23033,0,652025.1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138463.8616,123055.1468,150604.722,107854.4388,133645.4625,113767.1669,128559.2674,116850.7315,131280.6823,129904.6011,126469.3997,140921.1107, ,0,0
"2068",TAI0100,TAI  0100,DTAI-IB-B12-BRRIGD,DTAI,06048-51422B58B7FA,"49",1.05,"1","0","390",DTAI-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2069",TAI0101,TAI  0101,DTAI-IB-B12-BRRIGD,DTAI,007480-1422B58B7FA,"49",1.05,"1","0","390",DTAI-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2070",TAI0102,TAI  0102,DTAI-IB-B12-BRRIGD,DTAI,013480-1422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR1,3785195.5,3496778.853,3786589.18,3639907.094,3571215.564,3438992.368,3630060.284,3807604.378,3466827.531,3513642.561,3574983.281,3776129.001,0,386592.3748,878071.7294,159462.6819,0,733939.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296163.0368,256702.6945,297389.9303,246139.2916,279503.9043,255681.9883,288216.1512,289256.2235,264355.627,240424.3521,249915.5612,275507.2346, ,0,0
"2071",TAI0103,TAI  0103,DTAI-IB-B12-BRRIGD,DTAI,00748-51422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR1,3695148,3452380.09,3809910.589,3360628.58,3507665.918,3512695.344,3539644.191,3547144.309,3259048.553,3436162.612,3656660.246,3717222.859,0,401252.1858,889429.8249,126583.7107,0,658425.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289741.1247,254434.5448,299800.9259,236332.6438,276193.8362,263259.3602,282786.0772,270694.1573,246529.1825,235743.9109,259694.1341,271476.7096, ,0,0
"2072",TAI0104,TAI  0104,DTAI-IB-B12-BRRIGD,DTAI,048480-1422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR2,3290198.322,3094129.258,3420468.463,2896177.466,3128451.466,3029639.214,3032453.314,3311784.511,3059518.294,2871948.279,3071165.113,3323396.353,0,531263.5626,604337.414,118440.6438,0,574667.2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258071.4485,227200.7748,268490.6387,193461.1097,244006.6804,224161.1274,239534.961,257070.0351,230865.1942,205189.0563,231566.9145,246662.9999, ,0,0
"2073",TAI0105,TAI  0105,DTAI-IB-B12-BRRIGD,DTAI,019480-1422B58B7FA,"49",1.045,"0","0","390",DTAI-EQ-TR1,2109123.604,1956562.16,2182098.475,1897652.071,1921513.315,1942548.215,2014365.221,2141795.032,2035969.161,2011875.666,2048756.26,2157927.109,0,124488.9692,433713.5305,92617.90387,0,391193.9634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169117.4259,149234.4107,175687.3529,179691.102,158281.8554,155378.9393,171221.7075,169164.7814,179498.3975,160817.4746,170711.6384,170970.8552, ,0,0
"2074",TAI0106,TAI  0106,DTAI-IB-B12-BRRIGD,DTAI,054480-1422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR2,4158336.386,3889884.743,4101310.933,3840812.446,3981626.537,3899114.516,4034904.355,4031994.045,3673240.673,3785535.108,3810304.799,3975603.117,0,565863.6378,879664.4198,180914.1991,0,710318.2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326269.8732,286528.7424,322777.0233,266179.1385,311973.2943,290925.0082,319899.2114,306400.584,284212.0985,258146.0504,264328.1699,287893.9413, ,0,0
"2075",TAI0107,TAI  0107,DTAI-IB-B12-BRRIGD,DTAI,01948-51422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR1,1698087.15,1523340.324,1733876.231,1478710.378,1584176.622,1530951.884,1551856.568,1660476.721,1499382.075,1467024.242,1519730.841,1572708.821,0,97188.77794,595381.4823,47033.6667,0,297300.5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129441.6062,108812.9903,133117.2525,60716.5961,120360.1811,108988.8259,118251.3197,122896.3004,102851.2065,94894.64939,96003.62096,111717.5894, ,0,0
"2076",TAI0108,TAI  0108,DTAI-IB-B12-BRRIGD,DTAI,05448-51422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR2,2503008.61,2287179.74,2586556.759,2494003.834,2430468.62,2490183.027,2370296.32,2706201.105,2379045.159,2481049.849,2382838.8,2530153.478,0,132370.1206,766374.8198,151332.9926,0,459702.8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196393.22,168333.3341,203514.068,173024.5479,190766.961,185920.7358,188550.9642,206166.9509,184133.501,170949.3407,169325.4913,185330.4116, ,0,0
"2077",TAI0109,TAI  0109,DTAI-IB-B12-BRRIGD,DTAI,04848-51422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR2,3780510.327,3441686.397,3778757.04,3495023.257,3729005.261,3583350.689,3715116.003,3735220.74,3580626.114,3470304.259,3497355.555,3819765.829,0,466765.8717,995600.6442,104276.8299,0,653067.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291503.3249,248744.3202,292968.9601,206146.0227,287596.425,261255.3453,287576.3832,279564.4255,257730.4074,231117.4088,230365.1104,275429.3376, ,0,0
"2078",TAI0110,TAI  0110,DTAI-IB-B12-BRRIGD,DTAI,01348-51422B58B7FA,"49",1.05,"0","0","390",DTAI-EQ-TR1,2451115.657,2283646.17,2386759.253,2249911.688,2301845.462,2247104.358,2391402.814,2635807.363,2140704.538,2294857.307,2396263.144,2413367.716,0,382397.3525,442321.3917,111373.9382,0,449488.9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192877.5542,168564.2215,188268.428,158268.5589,180738.5634,168101.2667,190750.3318,200755.1962,166196.2132,157462.0582,167825.4001,175904.8034, ,0,0
"2079",TAM0100,TAM  0100,DTAM-IB-B12-BRRIG1,DTAM,00748-51422B58AF2A,"49",1.05,"1","0","390",DTAM-EQ-TR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
"2080",TAM0101,TAM  0101,DTAM-IB-B12-BRRIG1,DTAM,060480-1422B58AF2A,"49",1.05,"1","0","390",DTAM-EQ-TR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
